what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1342207373105
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1342207377673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207380606
started,bundle,org.jboss.tools.ws.jaxrs.ui,1.2.2.v20120611-1829-H137-Final,"org.jboss.tools.ws.jaxrs.ui",1342207380818
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1342207380821
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1342207380879
started,bundle,org.eclipse.wst.server.http.core,1.0.200.v20090429,"org.eclipse.wst.server.http.core",1342207380909
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1342207380919
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1342207380940
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1342207383681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207383708
started,bundle,org.jboss.ide.eclipse.as.rse.core,2.3.0.v20120615-1559-H138-Final,"org.jboss.ide.eclipse.as.rse.core",1342207384418
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1342207384509
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1342207384767
started,bundle,org.jboss.ide.eclipse.freemarker,1.2.0.v20120611-1732-H94-Final,"org.jboss.ide.eclipse.freemarker",1342207384827
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1342207384970
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1342207385274
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207387696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207396236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207432286
started,bundle,org.jboss.tools.jmx.core,1.2.0.v20120611-1733-H71-Final,"org.jboss.tools.jmx.core",1342207434172
started,bundle,org.jboss.ide.eclipse.as.jmx.integration,2.3.0.v20120615-1559-H138-Final,"org.jboss.ide.eclipse.as.jmx.integration",1342207434173
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207443474
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207443509
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1342207443750
started,bundle,org.jboss.tools.openshift.express.ui,2.3.0.v20120613-1951-H135-Final,"org.jboss.tools.openshift.express.ui",1342207443848
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207444650
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207445460
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207447076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207448889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207459919
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207463511
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207465031
started,bundle,org.jboss.tools.seam.core,3.3.0.v20120612-1916-H130-Final,"org.jboss.tools.seam.core",1342207476386
started,bundle,org.jboss.tools.seam.ui,3.3.0.v20120612-1916-H130-Final,"org.jboss.tools.seam.ui",1342207476391
started,bundle,org.jboss.tools.common.el.core,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.el.core",1342207476439
started,bundle,org.jboss.tools.common.validation,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.validation",1342207476454
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1342207476968
opened,view,org.jboss.tools.seam.ui,3.3.0.v20120612-1916-H130-Final,"org.jboss.tools.seam.ui.views.SeamComponentsNavigator",1342207477559
activated,view,org.jboss.tools.seam.ui,3.3.0.v20120612-1916-H130-Final,"org.jboss.tools.seam.ui.views.SeamComponentsNavigator",1342207477630
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1342207477635
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1342207477744
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207478851
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1342207479145
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1342207479201
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1342207479217
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207486789
started,bundle,org.jboss.tools.common.text.ext,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.text.ext",1342207486899
started,bundle,org.jboss.tools.jst.jsp,3.3.0.v20120611-1739-H85-Final,"org.jboss.tools.jst.jsp",1342207486913
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1342207486976
started,bundle,org.jboss.tools.common.text.xml,3.3.0.v20120611-1634-H74-Final,"org.jboss.tools.common.text.xml",1342207487022
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207487065
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207490524
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207490525
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207498549
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207498574
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207499950
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207499950
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207503930
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207518066
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.publish",1342207522176
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207523767
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207527115
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.publish",1342207530937
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207531913
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207533014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207533717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207539249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207541537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207542504
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207548123
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207549023
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207549866
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207551407
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207551431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207551561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207552705
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207554157
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207556372
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207556406
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207556413
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1342207557301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207561247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207562337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207568264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207571066
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207575496
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1342207575625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207580892
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1342207581342
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1342207581358
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1342207581508
started,bundle,org.jboss.tools.jmx.ui,1.2.0.v20120611-1733-H71-Final,"org.jboss.tools.jmx.ui",1342207590279
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1342207590502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207590532
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207593641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207599584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207609734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207613130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207616247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207621571
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207638716
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207638739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342207695423
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1342207700652
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1342207700744
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342207706059
started,bundle,org.jboss.tools.vpe,3.3.0.v20120611-1821-H102-Final,"org.jboss.tools.vpe",1342207711689
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1342207712218
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1342207712233
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1342207712785
started,bundle,org.hibernate.eclipse.libs,3.4.0.v20120611-2017-H93-Final,"org.hibernate.eclipse.libs",1342207713633
started,bundle,org.hibernate.eclipse,3.4.0.v20120611-2017-H93-Final,"org.hibernate.eclipse",1342207713811
started,bundle,org.hibernate.eclipse.mapper,3.4.0.v20120611-2017-H93-Final,"org.hibernate.eclipse.mapper",1342207713821
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1342207713871
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1342207714346
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1342207714351
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1342207714802
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1342207714905
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1342207714926
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1342207714927
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1342207714952
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1342207715163
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1342207715190
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1342207715291
